,att_bonus_wgt,att_chance_wgt,att_conqc_wgt,att_cutoff,att_cutoff_win,att_mission_wgt,att_narmies_wgt,ft_avantage_wgt,ft_bonus_wgt,ft_min_wgt,ft_mission_wgt,ft_narmies_wgt,ft_tvantage_wgt,mis_base_wgt,mis_cont_wgt,mis_extr_wgt,mis_play_wgt,mis_terr_wgt,re_avantage_wgt,re_dbonus_wgt,re_ibonus_wgt,re_mission_wgt,re_tvantage_wgt,turn_in_cutoff,iteration
466,-6.58,-23.49,22.47,21.5,0.5,1,22.17,-15.31,-23.85,-8.74,12.42,1,-17.15,11.88,4.3,7.41,1,4.19,-7.01,19.16,-8.42,1,19.67,8,24
467,19.09,-23.48,13.38,5.7,-24.1,1,12.07,-14.17,17.0,8.03,-22.69,1,-2.49,-0.87,18.11,-11.66,1,18.95,-6.3,-14.35,-21.47,0,7.85,4,24
468,11.74,-21.62,19.95,1.9,12.2,1,7.8,-21.95,14.57,-5.45,10.21,0,-23.52,22.54,4.25,-11.66,1,18.04,-10.7,-19.53,-24.82,0,18.39,6,24
469,12.42,-23.6,7.17,6.0,2.2,1,18.24,-19.83,-5.51,-13.39,2.29,1,-6.09,21.41,5.06,-18.65,1,-3.01,-3.95,-19.68,-21.72,1,10.92,10,24
470,18.97,-23.48,-1.91,22.7,-2.5,1,17.23,10.07,6.08,11.08,-4.21,1,-24.27,-22.31,17.81,24.3,1,18.95,-4.59,-21.44,-15.61,1,24.61,4,24
471,10.26,-1.27,21.25,6.3,0.5,1,17.23,-21.91,-19.93,24.62,0.2,1,-24.27,11.2,12.14,8.7,1,18.95,-9.63,-18.7,2.73,1,21.3,4,24
472,11.74,-23.6,5.18,22.7,4.8,1,20.09,-16.94,-12.15,14.83,10.34,1,-19.99,6.98,2.79,-8.14,1,18.04,-13.0,-4.77,-0.26,1,23.67,10,24
473,11.74,-9.16,22.18,16.2,-24.1,1,15.67,-21.95,-20.71,-13.46,2.29,1,19.97,-0.07,2.86,-8.14,0,-14.5,-6.8,-4.7,-19.1,1,24.6,4,24
474,10.65,-12.13,19.95,21.5,-2.1,1,6.76,-11.85,11.27,-5.45,-24.8,1,-13.38,22.47,12.62,-19.74,0,-4.34,-2.19,-14.72,-24.82,1,16.81,6,24
475,18.97,-14.99,13.81,6.3,14.7,1,15.8,16.18,-23.46,8.09,-22.69,-1,-24.27,-21.96,17.81,-17.65,0,14.68,-9.63,-18.7,-9.98,1,24.62,6,24
476,19.09,-18.48,9.09,5.7,0.5,1,10.19,-14.17,-20.46,2.96,10.21,0,-2.49,-12.09,2.66,-6.79,1,-24.08,-6.3,-19.53,6.04,0,17.62,8,24
477,2.32,-21.69,-0.17,-12.5,14.7,1,6.18,-14.36,14.57,-21.52,-4.21,1,3.98,-2.25,13.79,-0.75,1,-14.5,-7.01,-18.58,-9.76,1,13.83,6,24
478,18.97,-23.48,-1.91,1.9,-16.1,1,19.0,-10.81,6.08,2.96,10.21,1,-17.07,6.98,2.86,7.61,1,-14.5,-10.7,-19.56,10.34,1,23.86,4,24
479,22.06,-23.48,24.35,1.9,-11.9,1,7.54,-10.81,-23.56,-21.52,10.21,1,-17.07,-21.96,2.86,7.61,1,-14.5,-12.51,-14.35,10.34,1,23.86,6,24
480,12.42,-21.67,7.17,-12.5,14.7,1,3.41,-19.83,-5.51,-13.39,2.29,0,-22.99,-2.25,5.06,-18.65,1,-3.01,-3.95,-19.68,-21.72,1,13.79,10,24
481,4.19,-16.31,19.95,5.7,-2.5,1,3.41,-10.66,2.21,-21.52,-19.29,1,3.89,-22.17,18.82,7.77,0,0.72,-2.19,-0.88,-8.42,1,16.94,10,24
482,19.78,-15.16,13.94,6.3,0.5,1,3.25,-16.94,14.57,-21.52,-4.21,0,-22.94,-1.57,4.3,-0.75,1,-14.5,-18.17,19.16,-10.09,1,13.79,4,24
483,14.28,-19.34,13.38,-0.1,-24.3,1,8.06,18.32,-2.84,24.62,-21.74,1,-17.5,11.88,2.79,0.29,1,-11.74,-2.19,-19.53,10.62,1,23.09,6,24
484,2.25,-14.99,23.25,6.3,-18.6,1,12.21,-21.95,-14.64,11.08,-22.69,1,-24.27,-2.25,2.79,5.67,1,18.95,-6.64,-18.7,2.73,1,13.79,4,24
485,18.97,-23.48,13.94,4.3,0.5,-1,15.37,18.32,11.27,0.19,2.85,0,6.59,3.15,5.64,17.1,1,24.7,-17.2,-21.31,-7.48,1,14.58,8,24
486,15.42,-16.29,9.09,6.5,12.2,1,7.8,-15.31,21.26,2.96,10.21,0,-19.89,20.58,4.93,-24.85,1,-14.5,-10.7,-19.53,-21.47,1,14.47,6,24
487,18.22,-23.48,7.95,6.3,-2.5,1,10.19,-14.17,-17.32,-21.52,10.21,1,-23.09,22.54,5.64,-17.65,1,-24.08,-3.95,-12.21,2.73,1,13.79,6,24
488,2.38,-14.99,20.02,6.3,-18.6,1,15.8,16.18,21.26,13.59,-18.68,0,-24.27,-2.25,4.25,-5.19,1,18.95,-6.87,-18.7,-19.1,1,24.61,4,24
489,18.97,-18.64,13.38,6.3,-24.3,1,10.19,16.18,-2.84,11.08,2.29,0,6.4,11.88,8.93,15.94,0,-14.5,-3.95,-19.53,-10.11,1,13.79,6,24
490,-0.62,-23.6,-1.91,6.0,14.7,1,21.7,10.07,21.26,24.79,2.82,-1,1.16,8.79,4.25,-11.66,1,-11.74,-2.19,-21.46,10.62,1,13.79,10,24
491,4.19,-19.3,19.95,-0.1,-2.5,-1,20.62,-14.17,-23.56,-8.74,2.29,1,-2.49,-0.07,16.87,-4.32,1,14.9,-2.19,-18.7,-8.42,1,24.61,4,24
492,10.65,-12.13,19.98,21.5,-2.3,1,6.82,-11.85,11.27,-5.45,-24.8,1,-13.38,22.47,12.62,-19.74,0,-4.34,-2.19,-14.72,-24.98,1,16.81,6,24
493,10.26,-14.79,0.84,6.4,-2.3,1,6.18,-14.36,-11.2,2.96,-18.68,1,-24.1,-22.17,4.25,24.54,0,-8.6,-18.17,-19.53,-8.42,1,24.6,4,24
494,18.4,-23.49,5.18,16.3,0.7,1,12.21,16.18,-23.46,24.83,12.24,0,18.1,11.2,8.93,-18.65,1,-0.51,0.04,-21.44,-1.39,1,17.62,4,24
495,11.74,-23.48,19.95,6.4,0.7,1,10.66,-10.81,-20.71,-15.75,10.21,0,-24.27,22.54,4.25,7.48,1,-0.51,-19.33,-9.81,-21.47,1,17.5,4,24
496,18.97,-21.63,19.95,-12.5,0.7,1,3.41,9.56,11.27,-5.53,-4.21,-1,-23.52,15.05,2.85,8.7,1,0.8,-18.17,-24.95,-24.82,0,13.79,6,24
497,4.18,-14.99,-17.39,5.7,14.7,1,14.25,-14.36,-23.56,8.09,10.21,0,-19.99,15.05,21.38,7.61,1,-14.5,-2.19,-21.44,10.49,0,-9.87,6,24
498,18.97,-19.3,19.95,5.7,14.7,1,15.8,16.18,-23.46,7.91,-22.69,-1,-24.27,-21.96,17.81,-17.65,0,0.72,-9.63,-18.7,-9.98,1,24.62,6,24
499,11.74,-15.22,15.69,21.5,-0.9,1,7.86,-14.17,-14.53,-6.11,12.42,-1,-17.15,-1.57,19.41,5.67,1,4.19,-7.01,-19.65,-21.72,0,19.67,4,24
500,-0.62,-19.34,13.38,-0.1,-24.3,1,21.7,18.32,21.26,24.79,-21.74,1,-17.5,8.79,16.38,0.19,1,-11.74,-2.19,-19.53,10.62,1,23.09,6,24
501,2.25,-18.62,-17.39,5.7,-11.9,1,7.54,16.18,-23.56,-9.46,10.21,-1,-24.27,-21.96,18.82,13.74,1,15.97,-12.2,-14.35,-8.42,1,13.79,6,24
502,10.26,-15.11,0.86,5.7,0.5,1,12.21,19.18,-12.36,-5.45,-19.29,1,-19.99,11.2,21.38,-25.0,0,7.36,-2.19,-18.58,-2.47,0,21.17,6,24
503,14.43,-21.65,9.02,6.3,-17.4,-1,19.09,-15.24,-17.32,24.79,10.21,1,-19.99,11.88,2.79,7.61,1,-14.5,-6.3,3.11,-24.72,1,24.36,6,24
504,4.8,-14.8,-0.19,-0.1,14.7,1,20.6,16.18,-23.48,-5.53,2.19,1,3.98,15.05,18.82,-4.32,1,-11.74,0.04,-18.58,-9.76,1,14.38,6,24
505,2.25,-19.3,9.09,5.7,19.5,1,12.09,-14.17,24.38,-8.74,-21.74,0,-24.31,-2.25,4.3,-0.75,1,4.19,-4.59,-18.7,-8.43,1,13.69,6,24
506,10.27,-19.3,-17.39,3.9,-2.5,1,8.06,16.18,-2.84,24.62,10.21,0,-17.5,-2.25,4.25,-0.75,0,-0.51,3.44,-0.82,-8.35,1,23.13,10,24
507,2.38,-14.91,24.62,6.3,-17.4,1,15.8,16.18,21.26,-6.11,-22.69,1,-24.27,-2.25,4.25,-17.65,1,18.95,-6.87,-18.7,-19.1,1,24.61,6,24
508,14.43,-19.25,23.25,6.3,-17.4,1,8.3,-15.31,3.86,24.79,10.21,1,-19.99,11.88,2.79,7.61,1,-24.08,-5.53,3.11,-1.86,1,24.36,6,24
509,19.7,-19.3,23.25,22.7,4.0,1,20.6,-14.19,24.38,2.97,-2.22,0,-2.49,-2.25,18.82,-0.75,1,7.36,-18.17,-19.53,-8.42,1,13.79,10,24
510,10.49,-21.88,-17.39,7.6,-18.6,1,17.18,-12.21,-14.44,8.09,11.81,1,-2.49,-2.25,-11.7,13.74,1,21.89,-2.19,0.63,-23.74,1,10.92,8,24
511,18.97,-23.49,13.38,6.4,-11.9,1,12.21,18.32,-2.84,11.08,6.74,0,-24.27,-15.04,18.82,7.48,1,-14.5,-10.89,-19.61,-1.39,1,23.09,6,24
0,19.78,-12.13,13.94,21.3,-0.9,1,12.6,-16.94,14.57,-21.52,-8.01,1,-22.94,-1.57,4.3,5.67,1,-14.5,-7.05,19.16,-10.09,1,19.67,4,25
1,-0.77,-23.48,11.89,16.5,-2.5,1,22.89,-21.95,-17.32,17.89,-2.22,1,-23.09,22.54,5.64,-17.65,1,-24.08,-4.79,-7.78,2.73,1,13.79,6,25
2,2.13,-19.3,5.19,-12.4,-11.9,1,4.44,9.56,-22.28,11.08,-4.21,1,-24.27,-2.25,16.87,-0.75,1,-14.5,-7.01,-20.64,-24.82,1,13.79,4,25
3,11.63,-23.48,9.09,6.4,12.2,1,7.86,-10.81,-22.28,2.96,10.21,0,-19.99,22.54,5.06,7.48,1,14.9,-10.7,-14.95,-21.47,0,7.54,6,25
4,11.74,-14.99,21.21,6.3,-17.4,1,17.1,-11.91,-17.32,3.32,7.88,1,19.92,6.98,5.64,-8.14,1,-23.51,-5.51,-14.72,-24.82,1,24.57,4,25
5,18.97,-14.99,13.81,5.7,12.1,1,7.8,-14.17,-22.28,2.95,9.05,0,3.83,-0.07,2.79,0.29,1,14.9,-6.7,-19.53,-1.44,1,24.6,4,25
6,-0.77,-23.48,11.89,16.5,-2.5,1,22.89,-21.95,-17.32,17.89,-2.22,1,-23.09,22.54,5.64,-17.65,1,-24.08,-4.79,-7.78,2.73,1,13.79,6,25
7,14.28,-15.22,23.25,16.3,-18.6,1,7.8,-14.17,11.27,14.91,9.13,1,-2.49,-12.09,17.81,7.61,1,-21.26,-5.27,-14.35,-21.72,1,21.21,6,25
8,11.85,-23.48,9.09,6.4,12.2,1,7.8,-10.81,-22.28,2.96,10.21,0,-19.99,22.54,4.93,7.02,1,14.9,-10.7,-19.53,-21.47,1,7.54,6,25
9,10.25,-21.65,9.09,6.4,12.2,1,19.09,-10.81,-17.32,2.96,10.21,1,-19.99,22.54,18.82,7.48,1,14.9,-6.3,-19.53,-21.47,0,7.54,6,25
10,18.4,-23.49,5.18,16.3,0.7,1,12.21,16.18,-23.46,24.83,12.24,0,18.1,11.2,8.93,-18.65,1,-0.51,0.04,-21.44,-1.39,1,17.62,4,25
11,14.43,-19.25,0.86,21.5,-17.4,1,8.3,-10.81,-11.2,24.79,12.24,1,-19.99,-22.17,5.06,7.48,1,-8.6,-19.33,3.11,-1.39,1,17.62,6,25
12,2.13,-19.3,5.19,6.1,19.5,1,17.23,9.56,-22.28,11.08,-4.21,1,-23.07,-1.57,16.87,0.29,1,-11.74,-7.01,-24.95,-10.09,1,24.6,4,25
13,2.32,-21.72,-0.17,-12.5,14.7,1,6.18,-14.36,14.57,-21.52,-4.21,1,3.98,-2.25,13.79,-0.75,1,-14.5,-7.01,-18.58,-9.76,1,13.83,6,25
14,10.25,-21.65,7.17,1.9,19.5,1,10.19,-14.36,-22.28,2.96,7.88,1,3.83,-0.07,5.64,0.29,1,-14.5,-6.7,-19.53,-24.82,1,18.39,6,25
15,11.74,-14.99,19.95,13.0,-11.9,1,6.18,-15.31,-20.46,1.25,-18.68,0,-24.27,11.2,-15.87,-5.19,1,4.19,-3.95,-18.7,-1.39,1,0.88,4,25
16,20.38,-23.6,19.95,23.2,14.7,1,21.7,18.32,-8.51,24.79,2.82,-1,-23.52,6.38,16.38,0.29,1,-23.51,-0.45,-21.44,10.62,-1,17.57,6,25
17,18.43,-15.22,15.69,21.5,-0.9,1,7.86,-11.91,-14.53,-6.11,0.2,-1,-17.5,-1.57,19.41,-11.43,1,-24.08,-7.01,0.73,-21.72,0,19.67,6,25
18,18.97,-18.64,13.38,6.3,-24.3,1,10.19,16.18,-2.84,11.08,2.29,0,6.4,11.88,8.93,15.94,0,-14.5,-3.95,-19.53,-10.11,1,13.79,6,25
19,10.65,-12.13,19.95,21.0,-2.3,1,6.83,-11.85,11.27,-5.45,-24.8,1,-13.38,22.47,12.62,-19.74,0,-4.34,-2.19,-14.72,-24.82,1,16.75,6,25
20,10.26,-14.99,21.21,6.3,0.5,1,17.23,-21.91,-19.93,17.89,0.2,1,-24.27,11.2,12.14,8.7,1,18.95,-9.63,-12.29,-1.39,1,21.3,4,25
21,2.25,-19.3,9.02,5.7,14.6,1,3.31,-14.17,-5.51,2.96,-2.22,0,1.16,22.54,16.38,0.29,1,-11.74,-6.3,-11.4,10.62,1,7.54,6,25
22,18.22,-23.48,7.95,6.3,-2.5,1,10.19,-14.17,-17.32,-21.52,10.21,1,-23.23,22.54,5.64,-17.65,1,-24.08,-3.95,-12.21,2.73,1,13.79,6,25
23,18.97,-23.48,-1.91,1.9,-16.1,1,19.0,-10.81,6.08,2.96,10.21,1,-17.07,6.98,2.86,7.61,1,-14.5,-10.7,-19.56,10.34,1,23.86,4,25
24,18.97,-14.99,13.94,6.3,-16.1,1,6.99,3.34,-12.36,-8.31,-15.27,0,-22.62,22.54,2.86,7.61,1,-14.5,-10.7,-19.56,10.34,1,23.09,8,25
25,18.97,-23.48,-1.91,22.7,-2.5,1,17.23,10.07,6.08,11.08,-4.21,1,-24.27,-22.31,17.81,24.3,1,18.95,-4.59,-21.44,-15.61,1,24.61,4,25
26,19.01,-14.99,-17.39,16.3,10.5,1,15.8,-14.17,-23.46,-5.45,16.8,1,3.89,11.2,2.79,5.67,1,14.9,-6.3,-19.53,9.89,1,10.82,4,25
27,18.97,-23.48,9.09,8.6,-2.5,1,12.21,-14.17,24.38,-6.14,-2.22,0,-2.49,11.88,2.79,-0.75,1,18.95,3.97,-19.47,-1.75,1,7.54,6,25
28,18.4,-23.48,9.09,16.3,-18.6,1,14.25,-10.81,-22.28,2.96,11.81,0,-2.49,22.54,18.82,-7.15,1,-14.5,-10.7,-20.64,-21.72,1,7.54,6,25
29,11.74,-21.62,19.95,1.9,12.2,1,7.8,-21.95,14.57,-5.45,10.21,0,-23.52,22.54,4.25,-11.66,1,18.04,-10.7,-19.53,-24.82,0,18.39,6,25
30,2.32,-21.69,-0.17,-12.5,14.7,1,6.18,-14.36,14.57,-21.52,-4.21,1,3.98,-2.25,13.79,-0.75,1,-14.5,-7.01,-18.58,-9.76,1,13.83,6,25
31,19.09,-23.48,13.38,5.7,-24.1,1,12.07,-14.17,17.0,8.03,-22.69,1,-2.49,-0.87,18.11,-11.66,1,18.95,-6.3,-14.35,-21.47,0,7.85,4,25
32,2.33,-19.28,5.06,5.7,-11.9,1,19.09,-16.94,24.38,8.09,-2.22,-1,-17.5,-3.4,17.81,-0.75,1,14.68,-0.94,-18.7,10.34,1,24.61,4,25
33,2.25,-19.3,5.07,5.3,-24.3,1,20.58,-14.17,24.38,-8.74,-2.22,0,-2.49,-2.25,2.79,-0.75,1,-24.08,-0.94,-18.7,-8.42,1,24.61,4,25
34,11.74,-23.48,-0.17,6.4,-2.5,1,10.66,-14.13,-20.71,-5.53,10.25,0,-24.27,22.54,4.25,7.48,1,-0.51,-19.33,-18.58,-9.76,1,17.5,6,25
35,10.26,-1.27,21.25,6.3,0.5,1,17.23,-21.91,-19.93,24.62,0.2,1,-24.27,11.2,12.14,8.7,1,18.95,-9.63,-18.7,2.73,1,21.3,4,25
36,-0.63,-23.6,5.18,22.7,-17.4,1,12.04,-16.94,11.27,14.83,2.85,1,-19.99,6.98,5.64,-8.14,1,18.04,-5.51,-4.77,-0.26,1,24.57,10,25
37,10.65,-12.13,19.95,21.0,-2.3,1,6.83,-11.85,11.27,-5.45,-24.8,1,-13.38,22.47,12.62,-19.74,0,-4.34,-2.19,-14.72,-24.82,1,16.75,6,25
38,2.25,-19.3,9.09,22.0,14.7,1,12.09,-14.17,24.38,-8.74,-2.22,0,-24.31,-2.25,4.3,-0.75,1,4.19,-19.32,-19.53,-8.43,1,13.69,4,25
39,18.93,-14.99,-1.93,6.2,-24.1,1,14.25,-15.31,21.26,-9.46,2.82,1,19.92,7.81,18.82,5.67,1,14.9,-18.17,-7.78,-24.82,0,24.57,4,25
40,-0.77,-23.5,11.89,16.5,8.6,1,22.89,-21.95,-23.37,17.89,-2.22,1,6.59,6.38,8.94,8.7,1,-14.5,-4.79,-7.78,6.04,1,16.94,6,25
41,11.74,-21.65,5.18,5.7,-11.9,1,6.18,-14.17,3.86,1.25,-18.68,0,-22.94,-3.4,2.79,-0.75,1,18.95,-2.19,-18.7,-10.09,1,24.95,6,25
42,11.74,-21.65,19.95,6.3,-11.9,1,17.18,-11.91,11.27,24.79,-19.29,1,-19.99,8.79,4.25,-8.14,1,18.95,-2.19,-14.72,-24.82,1,24.75,6,25
43,14.28,-18.62,-17.39,16.3,-18.6,1,20.3,-14.17,11.27,11.08,9.05,1,-2.49,-12.09,17.81,7.61,1,-21.26,-4.59,-14.35,-8.42,1,21.21,6,25
44,12.42,-23.6,7.17,6.0,2.2,1,18.31,-19.83,-5.51,-13.39,2.29,1,-6.09,21.41,5.06,-18.65,1,-3.01,-3.95,-19.68,-21.72,1,10.92,10,25
45,2.25,-18.61,-17.39,5.7,19.5,1,20.3,16.18,21.26,11.08,-21.74,-1,-24.27,-2.25,8.93,7.61,1,15.97,-4.59,-18.7,-8.42,1,13.79,6,25
46,-0.77,-23.5,11.89,16.5,8.6,1,22.89,-21.95,-23.44,17.89,-2.22,1,6.59,6.38,8.94,8.7,1,-14.5,-4.79,-7.78,6.04,1,16.94,6,25
47,-16.03,-14.99,16.29,16.3,-11.8,1,17.25,5.61,21.26,14.91,11.81,1,-24.27,-12.09,5.71,15.94,1,0.36,-6.28,-18.7,1.02,1,24.61,6,25
48,11.74,-19.29,23.09,6.3,-17.4,1,8.17,-10.81,3.86,24.79,10.21,1,-19.99,11.88,5.06,7.61,1,-24.08,-5.51,-21.44,10.49,1,24.36,10,25
49,14.28,-19.34,23.25,-0.1,-24.3,1,8.88,18.32,-22.28,24.79,2.82,0,-17.5,11.88,2.79,0.29,1,-11.74,-9.63,-18.7,10.62,1,13.79,4,25
50,18.97,-18.64,13.38,16.3,-24.3,1,8.06,18.32,-2.84,11.08,-19.29,0,-17.5,11.88,4.25,15.94,0,-14.5,3.44,-19.53,-24.76,1,23.09,6,25
51,11.66,-13.75,15.38,6.3,-18.6,1,22.17,-14.36,21.26,0.19,9.05,0,-2.49,-2.25,5.64,0.29,1,-4.34,0.02,-21.44,16.81,0,2.39,4,25
52,19.67,-14.99,23.25,22.7,4.0,1,21.7,16.18,3.86,14.91,12.24,0,-2.49,-0.87,2.66,-0.75,1,7.36,-6.3,-19.53,-1.39,0,17.62,6,25
53,11.74,-14.99,9.09,6.3,-24.1,1,7.86,-11.91,-22.26,2.96,9.05,1,19.92,6.98,5.64,5.67,1,14.9,-10.7,-14.95,-21.47,1,24.57,4,25
54,2.23,-14.99,23.25,21.5,14.7,0,19.09,16.18,-22.28,24.79,2.82,0,-2.49,-2.25,16.37,0.29,1,18.95,-9.63,-12.29,-8.42,1,23.81,6,25
55,18.97,-14.9,16.72,21.5,-11.9,1,15.37,-10.81,9.08,2.96,12.42,-1,3.98,-15.04,16.37,11.21,1,-11.74,-13.0,-19.53,-8.42,0,16.02,6,25
56,10.25,-18.61,-19.69,16.5,8.6,1,17.23,-14.17,-20.46,17.89,11.81,1,-24.27,-22.17,4.25,8.7,1,18.95,-7.01,-0.78,-15.61,1,16.94,4,25
57,19.67,-19.3,0.86,6.3,4.0,1,20.6,-14.17,-23.46,2.97,-2.22,-1,-2.49,11.2,5.64,-0.75,1,14.9,-18.17,-18.58,-8.42,1,24.57,10,25
58,2.13,-19.3,5.19,-12.5,-11.9,1,4.44,9.56,-22.28,11.08,-4.21,1,-24.27,-2.25,16.87,-0.75,1,-14.5,-7.01,-20.64,-24.82,1,13.79,4,25
59,10.26,-21.65,5.18,16.3,-2.5,1,12.21,-14.17,-20.46,3.32,12.24,0,18.1,11.2,4.25,-18.65,1,-0.51,0.04,-21.44,-15.49,0,7.54,4,25
60,4.97,-14.99,23.09,5.7,2.2,1,8.17,-19.83,-23.46,24.79,12.24,0,-24.27,11.88,21.38,-18.65,1,-0.51,-3.95,-20.64,-2.47,0,17.62,6,25
61,11.89,-23.48,13.8,22.7,14.7,-1,7.93,-15.31,21.26,2.96,2.65,1,-19.99,6.98,-5.41,0.29,0,-11.74,-19.33,-21.44,-1.75,-1,23.61,6,25
62,11.74,-23.6,5.18,22.7,4.8,1,20.09,-16.94,-12.15,14.83,10.34,1,-19.99,6.98,2.79,-8.14,1,18.04,-13.0,-4.77,-0.26,1,23.67,10,25
63,10.65,-12.13,19.95,3.6,-2.3,1,15.37,-11.85,11.27,-5.45,-24.8,1,-13.38,22.47,16.38,-4.32,1,-4.34,-2.19,-14.72,-1.39,1,16.75,6,25
64,11.75,-23.48,9.09,6.4,12.2,1,7.8,-10.81,-22.28,2.96,10.21,0,-19.99,22.54,4.93,7.48,1,14.9,-10.61,-19.53,-21.47,1,7.54,6,25
65,10.26,-21.65,24.3,22.7,4.8,1,8.24,-11.91,-17.32,11.08,10.34,1,19.97,11.2,4.25,-11.66,1,18.04,-10.89,-5.99,-15.49,1,7.54,4,25
66,19.78,-21.65,19.95,-12.5,-11.9,1,3.46,9.56,14.57,-21.52,-4.21,-1,-22.94,-2.25,18.82,-17.65,1,-14.5,-18.17,-20.64,-24.78,0,13.79,10,25
67,10.49,-14.99,13.81,6.4,12.1,1,7.8,9.42,11.27,2.96,-4.21,1,-24.27,-0.07,16.87,0.29,1,-11.74,-3.78,-19.53,-1.44,1,24.62,6,25
68,15.47,-16.29,19.95,-24.6,-11.8,1,17.25,-15.31,21.26,-20.46,-22.69,0,-24.27,20.58,19.18,-24.85,1,-14.5,-10.89,-7.78,-10.09,1,14.47,6,25
69,19.78,-18.61,-17.39,5.7,-11.9,1,19.09,16.18,3.86,-21.52,-2.22,-1,-22.94,-2.25,18.82,-17.65,1,-14.5,-18.17,-18.7,-24.72,0,23.81,6,25
70,-0.77,-23.5,11.89,16.5,-24.3,1,20.62,-14.17,-23.44,-8.74,-2.22,1,6.59,6.38,2.79,7.61,1,-24.08,-4.79,-19.53,-8.42,1,16.94,4,25
71,18.97,-19.3,5.07,16.5,2.2,1,20.6,-14.17,24.38,2.97,-2.22,0,3.98,-15.04,-22.2,-0.75,1,7.36,-2.19,-7.78,-8.42,1,17.52,4,25
72,11.74,-23.6,13.87,5.7,14.7,1,14.25,3.34,21.26,24.79,10.21,1,-19.99,-2.25,21.38,7.61,1,-11.74,-2.19,-21.44,10.49,0,13.79,10,25
73,4.8,-19.3,5.18,16.3,-24.3,1,8.06,-14.17,24.38,2.97,-2.22,0,-22.94,-15.04,4.25,15.94,1,7.36,-18.17,-20.64,2.73,1,23.13,4,25
74,15.47,-19.3,9.09,6.4,14.7,1,12.09,-15.31,24.38,2.96,-2.22,0,-19.89,-2.25,4.3,-0.75,1,-14.5,-19.32,-19.53,-21.47,1,14.47,4,25
75,11.85,-21.65,8.64,6.4,12.2,1,17.18,-11.91,-20.46,2.96,10.21,0,-19.99,-1.57,4.93,7.02,1,14.9,-6.3,-14.72,-21.47,0,7.54,6,25
76,19.78,-21.65,19.95,-12.5,-11.9,1,3.46,9.56,14.57,-21.52,-4.21,-1,-22.94,-2.25,18.82,-17.65,1,-14.5,-18.17,-20.64,-24.78,0,13.79,10,25
77,18.97,-14.99,13.81,5.7,12.1,1,7.8,-14.17,-22.28,2.96,9.05,0,3.83,-0.07,2.79,0.29,1,14.9,-6.7,-19.53,-1.44,1,24.6,4,25
78,11.63,-23.48,9.09,6.5,12.2,1,7.86,-10.81,-22.28,2.96,10.21,0,-19.99,22.54,5.06,7.48,1,14.9,-10.7,-14.95,-21.47,0,7.54,6,25
79,22.13,-23.48,24.3,1.9,-11.9,1,7.54,-10.81,-23.56,-21.52,10.21,1,-17.07,-21.96,2.86,7.61,1,-14.5,-12.2,-14.35,10.34,1,23.86,6,25
80,11.74,-21.65,19.95,6.3,-11.9,1,17.18,-11.91,11.27,24.79,-19.29,1,-19.99,8.79,4.25,-8.14,1,18.95,-2.19,-14.72,-24.82,1,24.75,6,25
81,11.63,-23.48,0.86,5.7,12.2,1,7.86,-10.81,-22.28,2.96,10.21,0,-19.99,22.54,5.06,7.77,1,14.9,-2.19,-14.95,-8.42,0,7.54,6,25
82,2.25,-18.62,-17.39,5.7,-11.9,1,7.54,16.18,-23.56,-9.46,10.21,-1,-24.27,-21.96,18.82,13.74,1,15.97,-12.2,-14.35,-8.42,1,13.79,6,25
83,15.47,-16.29,9.09,6.3,-16.1,1,17.25,-15.31,21.26,3.32,-22.69,0,-24.27,-0.87,18.11,7.61,1,-14.5,-10.89,-7.78,-10.09,1,23.86,6,25
84,11.74,-14.99,19.95,13.0,-11.9,1,6.18,-15.31,-20.46,1.25,-18.68,0,-24.27,11.2,-15.87,-5.19,1,4.19,-3.95,-18.7,-1.39,1,0.88,4,25
85,12.32,-13.76,7.17,1.9,19.4,1,10.19,20.65,-5.51,-17.93,2.29,-1,6.4,-0.07,8.94,7.41,1,15.97,-3.97,-21.45,-0.25,1,16.02,4,25
86,2.25,-19.3,5.07,5.7,-2.5,1,7.26,-10.66,24.38,-8.74,-19.29,1,-17.5,-3.4,2.79,7.77,0,0.72,-3.95,-18.7,-8.42,1,24.66,10,25
87,10.65,-19.3,19.95,21.5,0.5,1,6.82,-11.85,11.27,13.59,-24.8,1,-24.31,6.98,2.59,-11.66,0,-24.08,-19.32,-14.72,-8.43,1,13.69,6,25
88,18.22,-23.48,7.95,6.3,-2.5,1,10.19,-14.17,-17.32,-21.52,10.21,1,-23.09,22.54,5.64,-17.65,1,-24.08,-3.95,-12.21,2.73,1,13.79,6,25
89,2.33,-19.28,5.06,5.7,-11.9,1,7.19,-14.17,24.38,-8.74,-2.22,0,-17.5,-3.4,2.79,-0.75,1,-24.08,-3.95,-18.7,0.96,1,24.61,4,25
90,2.13,-19.3,5.19,5.7,-24.3,1,20.62,-16.94,14.57,-8.74,10.21,0,-2.49,-18.86,2.79,7.61,1,-14.5,-6.3,-19.53,-8.42,1,14.4,6,25
91,18.97,-18.61,16.72,21.5,-11.9,0,19.09,-16.63,-23.56,-21.52,-18.68,-1,-24.27,-2.25,16.37,7.61,1,-11.74,-18.17,-12.29,-8.42,-1,16.02,6,25
